Date,Day,Mood,Productivity Score,Energy Level,Gym,Day Type,Reading,Sleep Hours,Games Played,Music Related,Custom Activities
2016-05-20,Friday,Amazing,4,High,[],Office,True,8.9,['Chess'],['Guitar'],"['Work in HabitLens', 'Meditation', 'Cooking']"
2016-05-19,Thursday,Good,4,Medium,[],Office,True,7.4,['Clash Royale'],"['Recording', 'Practice', 'Vocals']","['Meditation', 'Dinner with Cami', 'Cooking']"
2016-05-18,Wednesday,Great,4,High,['Cardio'],Weekend,False,6.4,['Clash Royale'],"['Vocals', 'Listening', 'Recording']","['Cooking', 'Hangout with Cami', 'Meditation']"
2016-05-17,Tuesday,Neutral,1,Medium,['Arms Day'],Office,True,7.7,"[""Baldur's Gate"", 'Clash Royale']",[],[]
2016-05-16,Monday,Good,2,Low,['Back Day'],Office,True,8.0,"['Zelda', 'Chess']","['Guitar', 'Composition', 'Piano']",[]
2016-05-15,Sunday,Great,3,High,[],Weekend,True,8.2,"[""Baldur's Gate""]",[],"['Meditation', 'Work in HabitLens']"
2016-05-14,Saturday,Meh,5,High,"['Chest Day', 'Cardio']",Weekend,False,7.9,"[""Baldur's Gate"", 'Clash Royale']",[],"['Cooking', 'Work in HabitLens']"
2016-05-13,Friday,Great,5,High,"['Cardio', 'Arms Day']",Office,True,7.9,[],"['Composition', 'Listening', 'Guitar']",['Work in HabitLens']
2016-05-12,Thursday,Great,4,Medium,['Legs Day'],Classes,True,7.1,['Clash Royale'],['Bass'],[]
2016-05-11,Wednesday,Good,5,Medium,['Cardio'],Office,False,7.3,"['Clash Royale', 'Zelda']","['Bass', 'Vocals', 'Guitar']",[]
2016-05-10,Tuesday,Neutral,3,Low,['Chest Day'],Home office,False,6.0,"['Clash Royale', 'Zelda']",['Piano'],[]
2016-05-09,Monday,Neutral,5,High,"['Back Day', 'Arms Day']",Office,False,7.7,['Chess'],"['Composition', 'Piano', 'Recording']","['Cooking', 'Dinner with Cami', 'Meditation']"
2016-05-08,Sunday,Neutral,2,High,['Back Day'],Weekend,False,4.8,"['Zelda', ""Baldur's Gate""]",[],"['Work in HabitLens', 'Meditation', 'Hangout with Cami']"
2016-05-07,Saturday,Neutral,5,Medium,[],Weekend,False,7.8,['Chess'],"['Piano', 'Practice', 'Vocals']","['Work in HabitLens', 'Dinner with Cami']"
2016-05-06,Friday,Neutral,1,Medium,['Cardio'],Classes,True,6.9,['Chess'],"['Practice', 'Listening', 'Recording']","['Cooking', 'Work in HabitLens', 'Dinner with Cami']"
2016-05-05,Thursday,Sad,4,Low,"['Legs Day', 'Back Day']",Office,True,7.8,"['Zelda', ""Baldur's Gate""]",['Composition'],"['Work in HabitLens', 'Dinner with Cami', 'Hangout with Cami']"
2016-05-04,Wednesday,Neutral,4,Low,['Legs Day'],Classes,False,8.9,"['Clash Royale', 'Chess']",[],"['Dinner with Cami', 'Meditation', 'Work in HabitLens']"
2016-05-03,Tuesday,Meh,5,High,"['Chest Day', 'Legs Day']",Office,True,7.5,['Clash Royale'],"['Bass', 'Recording', 'Vocals']",['Work in HabitLens']
2016-05-02,Monday,Meh,2,High,[],Classes,False,9.0,"['Clash Royale', 'Zelda']",[],"['Hangout with Cami', 'Dinner with Cami']"
2016-05-01,Sunday,Amazing,2,Medium,['Arms Day'],Weekend,False,6.2,"['Clash Royale', 'Chess']","['Piano', 'Practice']",['Cooking']
2016-04-30,Saturday,Meh,5,Medium,[],Weekend,True,8.0,"['Clash Royale', 'Zelda']",[],['Cooking']
2016-04-29,Friday,Great,3,Low,[],Weekend,False,9.0,[],['Listening'],['Work in HabitLens']
2016-04-28,Thursday,Neutral,5,High,['Arms Day'],Weekend,True,4.7,"['Chess', 'Clash Royale']","['Vocals', 'Bass']","['Meditation', 'Work in HabitLens', 'Hangout with Cami']"
2016-04-27,Wednesday,Neutral,1,High,"['Legs Day', 'Back Day']",Classes,True,6.7,"['Zelda', 'Chess']",[],[]
2016-04-26,Tuesday,Good,2,Medium,['Cardio'],Classes,True,6.3,"['Chess', 'Clash Royale']",[],"['Meditation', 'Dinner with Cami', 'Hangout with Cami']"
2016-04-25,Monday,Good,3,Medium,[],Classes,True,7.8,['Zelda'],"['Piano', 'Practice']",['Meditation']
2016-04-24,Sunday,Good,3,Medium,"['Legs Day', 'Cardio']",Weekend,True,6.2,[],[],[]
2016-04-23,Saturday,Great,4,Low,['Legs Day'],Weekend,True,4.0,[],"['Listening', 'Recording']",[]
2016-04-22,Friday,Great,2,Medium,[],Office,True,4.4,[],['Recording'],[]
2016-04-21,Thursday,Good,5,Very High,[],Office,False,6.0,['Chess'],"['Guitar', 'Listening', 'Composition']",['Dinner with Cami']
2016-04-20,Wednesday,Meh,4,High,"['Chest Day', 'Arms Day']",Classes,True,8.8,[],"['Piano', 'Composition']","['Hangout with Cami', 'Cooking', 'Meditation']"
2016-04-19,Tuesday,Meh,4,Very High,[],Home office,True,8.3,"[""Baldur's Gate""]","['Recording', 'Practice']",[]
2016-04-18,Monday,Meh,1,High,[],Home office,False,7.3,['Zelda'],[],[]
2016-04-17,Sunday,Neutral,2,Low,[],Weekend,True,7.2,"[""Baldur's Gate""]","['Guitar', 'Vocals', 'Listening']","['Dinner with Cami', 'Meditation', 'Work in HabitLens']"
2016-04-16,Saturday,Neutral,5,Medium,['Cardio'],Weekend,False,5.5,"['Chess', ""Baldur's Gate""]",[],[]
2016-04-15,Friday,Neutral,5,Very High,['Chest Day'],Office,True,8.4,"[""Baldur's Gate""]",[],"['Cooking', 'Hangout with Cami']"
2016-04-14,Thursday,Meh,4,Medium,['Chest Day'],Home office,False,7.9,"[""Baldur's Gate""]","['Guitar', 'Practice']","['Dinner with Cami', 'Cooking', 'Hangout with Cami']"
2016-04-13,Wednesday,Meh,1,Medium,"['Legs Day', 'Back Day']",Weekend,True,8.0,"['Clash Royale', ""Baldur's Gate""]",['Composition'],"['Hangout with Cami', 'Dinner with Cami', 'Work in HabitLens']"
2016-04-12,Tuesday,Neutral,3,Medium,['Back Day'],Classes,False,5.6,['Clash Royale'],"['Vocals', 'Listening', 'Guitar']",[]
2016-04-11,Monday,Great,5,High,"['Cardio', 'Chest Day']",Classes,True,5.9,['Chess'],[],"['Dinner with Cami', 'Work in HabitLens', 'Meditation']"
2016-04-10,Sunday,Great,3,High,['Arms Day'],Weekend,True,5.3,"['Chess', 'Clash Royale']","['Vocals', 'Practice']","['Work in HabitLens', 'Meditation']"
2016-04-09,Saturday,Good,5,Low,[],Weekend,False,6.7,"[""Baldur's Gate"", 'Chess']",[],"['Dinner with Cami', 'Cooking']"
2016-04-08,Friday,Neutral,2,Medium,[],Office,False,8.0,[],"['Piano', 'Listening', 'Composition']",['Meditation']
2016-04-07,Thursday,Neutral,2,Low,"['Arms Day', 'Back Day']",Home office,False,6.5,[],"['Bass', 'Vocals']",[]
2016-04-06,Wednesday,Good,4,Medium,['Arms Day'],Classes,False,6.4,[],"['Vocals', 'Listening']",['Cooking']
2016-04-05,Tuesday,Great,1,Medium,['Cardio'],Classes,False,7.0,"[""Baldur's Gate"", 'Zelda']","['Piano', 'Guitar', 'Practice']","['Meditation', 'Hangout with Cami', 'Work in HabitLens']"
2016-04-04,Monday,Neutral,4,High,[],Office,True,7.7,['Chess'],['Listening'],['Cooking']
2016-04-03,Sunday,Neutral,2,Very High,"['Legs Day', 'Cardio']",Weekend,False,7.7,['Chess'],"['Vocals', 'Recording']","['Hangout with Cami', 'Dinner with Cami', 'Cooking']"
2016-04-02,Saturday,Good,5,Medium,[],Weekend,False,6.1,"['Zelda', 'Chess']","['Guitar', 'Recording', 'Bass']","['Cooking', 'Hangout with Cami', 'Meditation']"
2016-04-01,Friday,Good,4,Medium,[],Office,False,6.6,"[""Baldur's Gate"", 'Chess']",['Listening'],[]
2016-03-31,Thursday,Amazing,1,Medium,[],Office,True,7.1,['Chess'],"['Bass', 'Composition']","['Cooking', 'Hangout with Cami', 'Work in HabitLens']"
2016-03-30,Wednesday,Great,3,Medium,"['Arms Day', 'Chest Day']",Home office,False,7.7,"['Clash Royale', 'Chess']",[],"['Hangout with Cami', 'Cooking', 'Work in HabitLens']"
2016-03-29,Tuesday,Good,3,Medium,"['Cardio', 'Back Day']",Classes,True,8.2,"[""Baldur's Gate"", 'Zelda']","['Listening', 'Recording', 'Practice']","['Meditation', 'Work in HabitLens']"
2016-03-28,Monday,Neutral,4,Medium,"['Arms Day', 'Chest Day']",Office,True,7.2,['Chess'],['Guitar'],['Dinner with Cami']
2016-03-27,Sunday,Neutral,2,Very High,['Back Day'],Weekend,True,7.3,['Chess'],['Vocals'],"['Hangout with Cami', 'Cooking']"
2016-03-26,Saturday,Good,4,Very High,[],Weekend,True,6.8,[],['Recording'],"['Work in HabitLens', 'Meditation', 'Dinner with Cami']"
2016-03-25,Friday,Great,5,High,"['Arms Day', 'Legs Day']",Office,False,8.1,[],"['Composition', 'Bass']","['Work in HabitLens', 'Dinner with Cami', 'Hangout with Cami']"
2016-03-24,Thursday,Neutral,1,High,[],Classes,True,9.0,[],[],['Dinner with Cami']
2016-03-23,Wednesday,Good,4,High,[],Home office,True,6.5,[],"['Recording', 'Listening', 'Vocals']",['Hangout with Cami']
2016-03-22,Tuesday,Good,5,High,"['Chest Day', 'Back Day']",Office,False,5.0,"['Zelda', 'Clash Royale']",['Practice'],[]
2016-03-21,Monday,Good,1,High,"['Chest Day', 'Cardio']",Office,False,4.3,"[""Baldur's Gate""]",[],['Meditation']
2016-03-20,Sunday,Good,5,Medium,"['Legs Day', 'Cardio']",Weekend,True,6.7,"[""Baldur's Gate"", 'Clash Royale']",['Recording'],[]
2016-03-19,Saturday,Great,4,Medium,[],Weekend,True,6.9,"['Zelda', 'Chess']",[],[]
2016-03-18,Friday,Good,4,Low,[],Office,True,7.5,"[""Baldur's Gate""]","['Practice', 'Bass', 'Composition']",[]
2016-03-17,Thursday,Great,1,Very High,[],Office,True,8.3,['Zelda'],['Composition'],[]
2016-03-16,Wednesday,Good,3,Very Low,['Legs Day'],Home office,False,4.9,[],"['Vocals', 'Composition', 'Bass']",['Hangout with Cami']
2016-03-15,Tuesday,Good,4,Medium,"['Cardio', 'Back Day']",Classes,False,8.8,['Clash Royale'],['Composition'],"['Dinner with Cami', 'Meditation']"
2016-03-14,Monday,Great,2,Medium,"['Arms Day', 'Legs Day']",Office,False,8.4,['Chess'],"['Guitar', 'Vocals', 'Practice']","['Hangout with Cami', 'Work in HabitLens', 'Dinner with Cami']"
2016-03-13,Sunday,Great,5,Medium,[],Weekend,True,5.1,['Zelda'],[],[]
2016-03-12,Saturday,Great,3,Medium,[],Weekend,True,7.4,[],[],"['Cooking', 'Hangout with Cami', 'Dinner with Cami']"
2016-03-11,Friday,Neutral,1,Medium,['Cardio'],Classes,True,7.3,['Zelda'],['Bass'],['Work in HabitLens']
2016-03-10,Thursday,Meh,4,Medium,[],Classes,True,7.4,['Zelda'],[],[]
2016-03-09,Wednesday,Neutral,2,Very High,[],Weekend,True,4.7,"['Zelda', 'Chess']",['Listening'],[]
2016-03-08,Tuesday,Neutral,4,Medium,['Cardio'],Home office,True,6.8,[],"['Bass', 'Guitar']","['Cooking', 'Work in HabitLens', 'Hangout with Cami']"
2016-03-07,Monday,Neutral,2,Low,[],Classes,False,6.4,[],['Recording'],"['Cooking', 'Hangout with Cami']"
2016-03-06,Sunday,Sad,5,Low,[],Weekend,False,9.0,"['Chess', 'Clash Royale']","['Listening', 'Bass']","['Work in HabitLens', 'Meditation']"
2016-03-05,Saturday,Sad,1,Medium,"['Chest Day', 'Back Day']",Weekend,False,7.8,[],['Bass'],"['Meditation', 'Hangout with Cami']"
2016-03-04,Friday,Meh,3,Medium,[],Weekend,True,7.1,"['Zelda', 'Chess']",[],"['Meditation', 'Hangout with Cami']"
2016-03-03,Thursday,Good,3,High,[],Office,False,7.4,"['Clash Royale', 'Chess']",['Listening'],"['Meditation', 'Cooking', 'Dinner with Cami']"
2016-03-02,Wednesday,Sad,1,Medium,"['Legs Day', 'Back Day']",Office,True,5.9,[],"['Vocals', 'Guitar', 'Practice']","['Dinner with Cami', 'Work in HabitLens', 'Meditation']"
2016-03-01,Tuesday,Good,1,High,['Legs Day'],Office,True,7.1,[],"['Piano', 'Practice']",[]
2016-02-29,Monday,Amazing,2,High,[],Home office,True,6.3,['Clash Royale'],['Vocals'],['Dinner with Cami']
2016-02-28,Sunday,Sad,2,Medium,"['Legs Day', 'Arms Day']",Weekend,False,6.3,"['Chess', 'Clash Royale']","['Guitar', 'Bass']","['Work in HabitLens', 'Hangout with Cami']"
2016-02-27,Saturday,Great,1,Medium,"['Cardio', 'Chest Day']",Weekend,False,8.9,['Zelda'],['Practice'],"['Meditation', 'Work in HabitLens']"
2016-02-26,Friday,Great,3,Medium,[],Classes,False,5.4,['Clash Royale'],['Bass'],"['Meditation', 'Dinner with Cami']"
2016-02-25,Thursday,Great,3,Medium,"['Back Day', 'Cardio']",Weekend,True,5.2,['Chess'],['Listening'],"['Meditation', 'Cooking']"
2016-02-24,Wednesday,Meh,3,Medium,['Legs Day'],Office,True,7.7,"['Chess', 'Zelda']","['Practice', 'Composition', 'Listening']","['Work in HabitLens', 'Dinner with Cami']"
2016-02-23,Tuesday,Amazing,1,Low,[],Office,False,7.8,"[""Baldur's Gate""]",[],['Dinner with Cami']
2016-02-22,Monday,Neutral,4,Very High,[],Classes,False,7.1,['Clash Royale'],"['Listening', 'Piano']",[]
2016-02-21,Sunday,Good,1,High,[],Weekend,True,7.0,[],"['Listening', 'Bass', 'Piano']","['Dinner with Cami', 'Work in HabitLens', 'Cooking']"
2016-02-20,Saturday,Good,4,Medium,[],Weekend,True,5.4,"['Chess', ""Baldur's Gate""]","['Composition', 'Guitar']","['Work in HabitLens', 'Hangout with Cami', 'Dinner with Cami']"
2016-02-19,Friday,Neutral,2,Medium,[],Office,True,6.0,"[""Baldur's Gate""]",['Recording'],"['Meditation', 'Work in HabitLens', 'Hangout with Cami']"
2016-02-18,Thursday,Good,2,Low,['Chest Day'],Weekend,False,6.5,"[""Baldur's Gate""]",[],[]
2016-02-17,Wednesday,Meh,4,Medium,['Cardio'],Office,True,5.9,"[""Baldur's Gate"", 'Zelda']","['Recording', 'Vocals']","['Work in HabitLens', 'Dinner with Cami', 'Cooking']"
2016-02-16,Tuesday,Neutral,2,Very Low,"['Legs Day', 'Cardio']",Home office,True,8.7,[],['Listening'],"['Hangout with Cami', 'Work in HabitLens', 'Meditation']"
2016-02-15,Monday,Neutral,2,High,"['Arms Day', 'Back Day']",Home office,False,7.1,"[""Baldur's Gate""]","['Guitar', 'Recording', 'Bass']","['Cooking', 'Meditation', 'Hangout with Cami']"
2016-02-14,Sunday,Great,2,High,"['Legs Day', 'Cardio']",Weekend,True,8.7,['Zelda'],"['Piano', 'Composition', 'Listening']","['Hangout with Cami', 'Meditation', 'Work in HabitLens']"
2016-02-13,Saturday,Neutral,3,Low,[],Weekend,True,5.6,"['Zelda', 'Chess']","['Practice', 'Recording', 'Guitar']","['Hangout with Cami', 'Cooking']"
2016-02-12,Friday,Meh,2,Low,[],Classes,True,8.6,"['Chess', ""Baldur's Gate""]","['Piano', 'Practice']",[]
2016-02-11,Thursday,Neutral,1,High,['Chest Day'],Home office,True,7.4,[],['Composition'],"['Cooking', 'Hangout with Cami']"
2016-02-10,Wednesday,Neutral,4,Medium,[],Office,False,5.9,[],"['Listening', 'Composition']","['Dinner with Cami', 'Hangout with Cami', 'Meditation']"
2016-02-09,Tuesday,Neutral,5,Medium,"['Legs Day', 'Chest Day']",Home office,True,8.4,['Chess'],[],['Cooking']
2016-02-08,Monday,Good,5,High,['Cardio'],Weekend,False,4.9,[],[],"['Hangout with Cami', 'Meditation', 'Work in HabitLens']"
2016-02-07,Sunday,Neutral,3,Medium,['Arms Day'],Weekend,True,6.8,"['Chess', ""Baldur's Gate""]","['Composition', 'Piano']","['Hangout with Cami', 'Meditation', 'Work in HabitLens']"
2016-02-06,Saturday,Neutral,5,Very High,"['Chest Day', 'Legs Day']",Weekend,False,4.0,['Zelda'],"['Composition', 'Vocals']",['Dinner with Cami']
2016-02-05,Friday,Great,1,Medium,[],Classes,False,7.8,['Chess'],"['Recording', 'Practice', 'Vocals']",['Meditation']
2016-02-04,Thursday,Neutral,4,Low,[],Office,True,7.4,"['Zelda', 'Chess']","['Piano', 'Practice', 'Bass']","['Work in HabitLens', 'Cooking']"
2016-02-03,Wednesday,Great,4,Very High,"['Cardio', 'Back Day']",Office,True,6.6,[],"['Practice', 'Piano', 'Listening']",['Meditation']
2016-02-02,Tuesday,Sad,2,Very Low,['Arms Day'],Office,False,6.7,['Zelda'],"['Recording', 'Vocals']","['Cooking', 'Dinner with Cami', 'Meditation']"
2016-02-01,Monday,Good,3,Medium,[],Home office,False,8.0,"['Clash Royale', ""Baldur's Gate""]",[],['Dinner with Cami']
2016-01-31,Sunday,Amazing,5,Medium,[],Weekend,True,8.2,"['Zelda', 'Clash Royale']",['Listening'],"['Work in HabitLens', 'Meditation', 'Cooking']"
2016-01-30,Saturday,Good,4,Very High,['Chest Day'],Weekend,False,7.1,[],['Recording'],[]
2016-01-29,Friday,Great,4,Low,[],Office,True,7.1,"[""Baldur's Gate""]","['Vocals', 'Bass', 'Practice']","['Work in HabitLens', 'Hangout with Cami', 'Dinner with Cami']"
2016-01-28,Thursday,Neutral,4,Medium,['Legs Day'],Weekend,False,8.0,"[""Baldur's Gate""]",['Composition'],"['Cooking', 'Dinner with Cami', 'Hangout with Cami']"
2016-01-27,Wednesday,Neutral,2,Medium,['Back Day'],Home office,False,5.5,"['Zelda', 'Chess']","['Recording', 'Guitar']","['Dinner with Cami', 'Cooking']"
2016-01-26,Tuesday,Amazing,1,Very High,"['Chest Day', 'Arms Day']",Classes,True,8.1,[],"['Bass', 'Listening']","['Work in HabitLens', 'Meditation']"
2016-01-25,Monday,Amazing,3,Medium,['Back Day'],Weekend,False,7.1,['Chess'],"['Recording', 'Piano']",['Dinner with Cami']
2016-01-24,Sunday,Good,3,Medium,[],Weekend,True,5.6,['Chess'],['Composition'],"['Dinner with Cami', 'Meditation', 'Cooking']"
2016-01-23,Saturday,Amazing,5,Medium,"['Cardio', 'Back Day']",Weekend,False,6.9,[],[],['Cooking']
2016-01-22,Friday,Neutral,3,Medium,[],Home office,True,7.4,[],[],['Meditation']
2016-01-21,Thursday,Great,3,Medium,[],Office,True,6.6,"['Zelda', ""Baldur's Gate""]",['Piano'],['Cooking']
2016-01-20,Wednesday,Neutral,2,Medium,['Cardio'],Office,True,5.9,"['Chess', 'Clash Royale']",[],['Meditation']
2016-01-19,Tuesday,Good,5,Medium,"['Arms Day', 'Chest Day']",Office,True,7.2,[],['Practice'],['Cooking']
2016-01-18,Monday,Good,5,Medium,"['Back Day', 'Cardio']",Home office,False,7.0,"[""Baldur's Gate""]","['Listening', 'Guitar', 'Bass']",[]
2016-01-17,Sunday,Neutral,3,High,[],Weekend,False,6.7,"[""Baldur's Gate""]",[],"['Hangout with Cami', 'Meditation']"
2016-01-16,Saturday,Good,3,Low,[],Weekend,True,7.2,['Chess'],"['Composition', 'Recording']","['Cooking', 'Meditation', 'Dinner with Cami']"
2016-01-15,Friday,Neutral,2,Very High,['Chest Day'],Office,True,6.1,"['Zelda', 'Chess']",[],"['Work in HabitLens', 'Cooking', 'Hangout with Cami']"
2016-01-14,Thursday,Terrible,2,Medium,"['Back Day', 'Chest Day']",Weekend,False,4.5,[],[],[]
2016-01-13,Wednesday,Great,4,Medium,"['Cardio', 'Arms Day']",Office,True,6.5,"['Zelda', ""Baldur's Gate""]","['Piano', 'Practice', 'Listening']",['Dinner with Cami']
2016-01-12,Tuesday,Great,4,Medium,['Chest Day'],Office,False,6.7,['Chess'],['Piano'],"['Cooking', 'Meditation']"
2016-01-11,Monday,Neutral,5,Medium,"['Arms Day', 'Back Day']",Weekend,True,7.1,['Clash Royale'],"['Guitar', 'Composition']",[]
2016-01-10,Sunday,Neutral,3,High,[],Weekend,True,6.8,[],[],"['Dinner with Cami', 'Cooking']"
2016-01-09,Saturday,Amazing,1,Medium,"['Chest Day', 'Back Day']",Weekend,False,6.9,"['Zelda', 'Clash Royale']","['Piano', 'Guitar']","['Hangout with Cami', 'Meditation', 'Dinner with Cami']"
2016-01-08,Friday,Neutral,2,Medium,[],Home office,True,7.1,['Chess'],"['Guitar', 'Bass']",[]
2016-01-07,Thursday,Meh,4,Very Low,['Arms Day'],Office,False,8.0,"['Zelda', 'Chess']","['Practice', 'Listening']","['Hangout with Cami', 'Cooking']"
2016-01-06,Wednesday,Great,3,Medium,[],Classes,True,7.0,['Chess'],"['Piano', 'Listening', 'Composition']",['Dinner with Cami']
2016-01-05,Tuesday,Meh,1,Low,"['Arms Day', 'Cardio']",Office,True,6.3,"[""Baldur's Gate"", 'Chess']","['Piano', 'Recording', 'Listening']",[]
2016-01-04,Monday,Good,5,Medium,['Back Day'],Classes,True,8.7,"['Clash Royale', 'Chess']","['Listening', 'Bass']","['Dinner with Cami', 'Hangout with Cami', 'Meditation']"
2016-01-03,Sunday,Neutral,3,Medium,['Arms Day'],Weekend,False,6.8,"['Clash Royale', ""Baldur's Gate""]","['Vocals', 'Composition']","['Dinner with Cami', 'Hangout with Cami', 'Meditation']"
2016-01-02,Saturday,Neutral,3,Medium,['Back Day'],Weekend,True,8.6,['Chess'],[],[]
2016-01-01,Friday,Meh,5,High,['Chest Day'],Classes,False,5.8,['Chess'],"['Composition', 'Piano']","['Work in HabitLens', 'Cooking', 'Meditation']"
2015-12-31,Thursday,Sad,4,Medium,"['Arms Day', 'Legs Day']",Office,False,9.0,[],['Practice'],[]
2015-12-30,Wednesday,Sad,3,Very High,['Arms Day'],Office,True,7.1,[],"['Vocals', 'Guitar']",['Cooking']
2015-12-29,Tuesday,Neutral,5,High,['Arms Day'],Classes,True,4.9,[],"['Practice', 'Recording', 'Guitar']",[]
2015-12-28,Monday,Good,3,Low,"['Back Day', 'Legs Day']",Office,False,6.7,[],['Practice'],"['Dinner with Cami', 'Work in HabitLens']"
2015-12-27,Sunday,Neutral,2,Medium,['Arms Day'],Weekend,True,7.7,"['Clash Royale', 'Chess']",[],['Cooking']
2015-12-26,Saturday,Good,3,High,['Back Day'],Weekend,False,7.1,"['Chess', 'Zelda']",[],"['Work in HabitLens', 'Cooking', 'Meditation']"
2015-12-25,Friday,Neutral,2,Medium,['Cardio'],Office,True,5.4,['Zelda'],[],['Meditation']
2015-12-24,Thursday,Great,1,High,['Chest Day'],Classes,True,5.4,"[""Baldur's Gate""]","['Composition', 'Piano', 'Recording']",['Meditation']
2015-12-23,Wednesday,Good,5,Low,"['Legs Day', 'Cardio']",Classes,False,6.3,"[""Baldur's Gate""]","['Composition', 'Piano']","['Work in HabitLens', 'Hangout with Cami']"
2015-12-22,Tuesday,Great,1,Very High,"['Legs Day', 'Arms Day']",Home office,True,6.2,['Zelda'],[],"['Work in HabitLens', 'Cooking']"
2015-12-21,Monday,Meh,4,Medium,"['Cardio', 'Back Day']",Classes,False,7.6,[],['Practice'],"['Meditation', 'Dinner with Cami', 'Cooking']"
2015-12-20,Sunday,Great,2,Medium,[],Weekend,False,5.7,[],['Recording'],"['Work in HabitLens', 'Cooking', 'Hangout with Cami']"
2015-12-19,Saturday,Neutral,2,Medium,[],Weekend,True,6.5,[],['Recording'],"['Work in HabitLens', 'Hangout with Cami', 'Dinner with Cami']"
2015-12-18,Friday,Neutral,5,High,"['Cardio', 'Back Day']",Weekend,False,7.1,"[""Baldur's Gate""]","['Practice', 'Listening']",[]
2015-12-17,Thursday,Great,5,High,"['Cardio', 'Legs Day']",Home office,False,5.3,[],['Piano'],[]
2015-12-16,Wednesday,Meh,4,Low,['Chest Day'],Home office,False,6.1,[],['Bass'],"['Work in HabitLens', 'Meditation', 'Cooking']"
2015-12-15,Tuesday,Good,3,High,[],Weekend,False,4.3,['Clash Royale'],[],[]
2015-12-14,Monday,Good,1,Medium,[],Home office,True,7.4,"[""Baldur's Gate""]",[],[]
2015-12-13,Sunday,Neutral,1,Low,[],Weekend,True,6.6,[],[],"['Dinner with Cami', 'Work in HabitLens', 'Hangout with Cami']"
2015-12-12,Saturday,Good,1,Medium,"['Arms Day', 'Legs Day']",Weekend,False,6.2,['Chess'],"['Practice', 'Vocals']",['Dinner with Cami']
2015-12-11,Friday,Neutral,1,High,"['Back Day', 'Chest Day']",Classes,False,7.8,"['Clash Royale', 'Zelda']",[],['Meditation']
2015-12-10,Thursday,Amazing,2,Medium,"['Cardio', 'Chest Day']",Classes,True,7.3,[],"['Recording', 'Practice']",['Meditation']
2015-12-09,Wednesday,Neutral,5,Medium,['Arms Day'],Home office,False,7.3,[],[],"['Work in HabitLens', 'Dinner with Cami']"
